date,year,team,opponent,outcome,is_knockout,team_wc_win_pct,opp_wc_win_pct,delta_wc_win_pct,team_wc_draw_pct,opp_wc_draw_pct,delta_wc_draw_pct,team_wc_gf_per_game,opp_wc_gf_per_game,delta_wc_gf_per_game,team_wc_gc_per_game,opp_wc_gc_per_game,delta_wc_gc_per_game,team_wc_appearances,opp_wc_appearances,delta_wc_appearances,team_wc_games_played,opp_wc_games_played,delta_wc_games_played,team_wc_semi_pct,opp_wc_semi_pct,delta_wc_semi_pct,team_wc_final_pct,opp_wc_final_pct,delta_wc_final_pct,team_wc_champion_count,opp_wc_champion_count,delta_wc_champion_count,team_ranking,opp_ranking,delta_ranking,team_ranking_volatility,opp_ranking_volatility,delta_ranking_volatility,team_has_ranking,opp_has_ranking,delta_has_ranking,team_market_value_eur_m,opp_market_value_eur_m,delta_market_value_eur_m,team_squad_avg_age,opp_squad_avg_age,delta_squad_avg_age,team_win_pct_vs_top10,opp_win_pct_vs_top10,delta_win_pct_vs_top10,team_euro_win_pct,opp_euro_win_pct,delta_euro_win_pct,team_copa_win_pct,opp_copa_win_pct,delta_copa_win_pct,team_afcon_win_pct,opp_afcon_win_pct,delta_afcon_win_pct,team_host_flag,opp_host_flag,delta_host_flag
1978-06-14,1978,GER,ITA,1,0,0.6578947368421053,0.4782608695652174,0.1796338672768879,0.15789473684210525,0.17391304347826086,-0.01601830663615561,2.4210526315789473,1.565217391304348,0.8558352402745995,1.3157894736842106,1.2173913043478262,0.09839816933638446,7.0,7.0,0.0,38.0,23.0,15.0,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,2.0,2.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.3333333333333333,,,,,,,,0.0,0.0,0.0
1978-06-14,1978,ITA,GER,1,0,0.4782608695652174,0.6578947368421053,-0.1796338672768879,0.17391304347826086,0.15789473684210525,0.01601830663615561,1.565217391304348,2.4210526315789473,-0.8558352402745995,1.2173913043478262,1.3157894736842106,-0.09839816933638446,7.0,7.0,0.0,23.0,38.0,-15.0,0.14285714285714285,0.7142857142857143,-0.5714285714285714,0.14285714285714285,0.42857142857142855,-0.2857142857142857,2.0,2.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.3333333333333333,,,,,,,,,0.0,0.0,0.0
1978-06-14,1978,NED,AUT,2,0,0.6,0.5454545454545454,0.054545454545454564,0.2,0.09090909090909091,0.1090909090909091,2.0,2.0,0.0,0.6,1.9090909090909092,-1.309090909090909,2.0,3.0,-1.0,10.0,11.0,-1.0,0.5,0.3333333333333333,0.16666666666666669,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0
1978-06-14,1978,AUT,NED,0,0,0.5454545454545454,0.6,-0.054545454545454564,0.09090909090909091,0.2,-0.1090909090909091,2.0,2.0,0.0,1.9090909090909092,0.6,1.309090909090909,3.0,2.0,1.0,11.0,10.0,1.0,0.3333333333333333,0.5,-0.16666666666666669,0.0,0.5,-0.5,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0
1978-06-18,1978,ARG,BRA,1,0,0.4,0.6585365853658537,-0.25853658536585367,0.2,0.1951219512195122,0.004878048780487809,1.3,2.292682926829268,-0.9926829268292681,1.5,0.926829268292683,0.573170731707317,5.0,8.0,-3.0,20.0,41.0,-21.0,0.0,0.5,-0.5,0.0,0.375,-0.375,0.0,3.0,-3.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
1978-06-18,1978,BRA,ARG,1,0,0.6585365853658537,0.4,0.25853658536585367,0.1951219512195122,0.2,-0.004878048780487809,2.292682926829268,1.3,0.9926829268292681,0.926829268292683,1.5,-0.573170731707317,8.0,5.0,3.0,41.0,20.0,21.0,0.5,0.0,0.5,0.375,0.0,0.375,3.0,0.0,3.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,-1.0
1978-06-18,1978,GER,NED,1,0,0.6410256410256411,0.6363636363636364,0.004662004662004726,0.1794871794871795,0.18181818181818182,-0.0023310023310023353,2.358974358974359,2.272727272727273,0.0862470862470861,1.2820512820512822,0.6363636363636364,0.6456876456876458,7.0,2.0,5.0,39.0,11.0,28.0,0.7142857142857143,0.5,0.2142857142857143,0.42857142857142855,0.5,-0.07142857142857145,2.0,0.0,2.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0
1978-06-18,1978,NED,GER,1,0,0.6363636363636364,0.6410256410256411,-0.004662004662004726,0.18181818181818182,0.1794871794871795,0.0023310023310023353,2.272727272727273,2.358974358974359,-0.0862470862470861,0.6363636363636364,1.2820512820512822,-0.6456876456876458,2.0,7.0,-5.0,11.0,39.0,-28.0,0.5,0.7142857142857143,-0.2142857142857143,0.5,0.42857142857142855,0.07142857142857145,0.0,2.0,-2.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0
1978-06-18,1978,ITA,AUT,2,0,0.4583333333333333,0.5,-0.041666666666666685,0.20833333333333334,0.08333333333333333,0.125,1.5,1.9166666666666667,-0.41666666666666674,1.1666666666666667,2.1666666666666665,-0.9999999999999998,7.0,3.0,4.0,24.0,12.0,12.0,0.14285714285714285,0.3333333333333333,-0.19047619047619047,0.14285714285714285,0.0,0.14285714285714285,2.0,0.0,2.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.3333333333333333,,,,,,,,,0.0,0.0,0.0
1978-06-18,1978,POL,PER,2,0,0.7272727272727273,0.5,0.2272727272727273,0.09090909090909091,0.125,-0.03409090909090909,1.8181818181818181,2.0,-0.18181818181818188,0.7272727272727273,1.75,-1.0227272727272727,2.0,2.0,0.0,11.0,8.0,3.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1978-06-18,1978,PER,POL,0,0,0.5,0.7272727272727273,-0.2272727272727273,0.125,0.09090909090909091,0.03409090909090909,2.0,1.8181818181818181,0.18181818181818188,1.75,0.7272727272727273,1.0227272727272727,2.0,2.0,0.0,8.0,11.0,-3.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1978-06-18,1978,AUT,ITA,0,0,0.5,0.4583333333333333,0.041666666666666685,0.08333333333333333,0.20833333333333334,-0.125,1.9166666666666667,1.5,0.41666666666666674,2.1666666666666665,1.1666666666666667,0.9999999999999998,3.0,7.0,-4.0,12.0,24.0,-12.0,0.3333333333333333,0.14285714285714285,0.19047619047619047,0.0,0.14285714285714285,-0.14285714285714285,0.0,2.0,-2.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.3333333333333333,,,,,,,,0.0,0.0,0.0
1978-06-21,1978,ARG,PER,2,0,0.38095238095238093,0.4444444444444444,-0.06349206349206349,0.23809523809523808,0.1111111111111111,0.12698412698412698,1.2380952380952381,1.7777777777777777,-0.5396825396825395,1.4285714285714286,1.6666666666666667,-0.23809523809523814,5.0,2.0,3.0,21.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
1978-06-21,1978,PER,ARG,0,0,0.4444444444444444,0.38095238095238093,0.06349206349206349,0.1111111111111111,0.23809523809523808,-0.12698412698412698,1.7777777777777777,1.2380952380952381,0.5396825396825395,1.6666666666666667,1.4285714285714286,0.23809523809523814,2.0,5.0,-3.0,9.0,21.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,-1.0
1978-06-21,1978,BRA,POL,2,0,0.6428571428571429,0.75,-0.1071428571428571,0.21428571428571427,0.08333333333333333,0.13095238095238093,2.238095238095238,1.75,0.48809523809523814,0.9047619047619048,0.6666666666666666,0.23809523809523814,8.0,2.0,6.0,42.0,12.0,30.0,0.5,0.5,0.0,0.375,0.0,0.375,3.0,0.0,3.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1978-06-21,1978,POL,BRA,0,0,0.75,0.6428571428571429,0.1071428571428571,0.08333333333333333,0.21428571428571427,-0.13095238095238093,1.75,2.238095238095238,-0.48809523809523814,0.6666666666666666,0.9047619047619048,-0.23809523809523814,2.0,8.0,-6.0,12.0,42.0,-30.0,0.5,0.5,0.0,0.0,0.375,-0.375,0.0,3.0,-3.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1978-06-21,1978,AUT,GER,2,0,0.46153846153846156,0.625,-0.16346153846153844,0.07692307692307693,0.2,-0.12307692307692308,1.7692307692307692,2.35,-0.5807692307692309,2.076923076923077,1.3,0.776923076923077,3.0,7.0,-4.0,13.0,40.0,-27.0,0.3333333333333333,0.7142857142857143,-0.380952380952381,0.0,0.42857142857142855,-0.42857142857142855,0.0,2.0,-2.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1978-06-21,1978,GER,AUT,0,0,0.625,0.46153846153846156,0.16346153846153844,0.2,0.07692307692307693,0.12307692307692308,2.35,1.7692307692307692,0.5807692307692309,1.3,2.076923076923077,-0.776923076923077,7.0,3.0,4.0,40.0,13.0,27.0,0.7142857142857143,0.3333333333333333,0.380952380952381,0.42857142857142855,0.0,0.42857142857142855,2.0,0.0,2.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1978-06-21,1978,NED,ITA,2,0,0.5833333333333334,0.48,0.10333333333333339,0.25,0.2,0.04999999999999999,2.25,1.48,0.77,0.75,1.12,-0.3700000000000001,2.0,7.0,-5.0,12.0,25.0,-13.0,0.5,0.14285714285714285,0.35714285714285715,0.5,0.14285714285714285,0.35714285714285715,0.0,2.0,-2.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.3333333333333333,-0.3333333333333333,,,,,,,0.0,0.0,0.0
1978-06-21,1978,ITA,NED,0,0,0.48,0.5833333333333334,-0.10333333333333339,0.2,0.25,-0.04999999999999999,1.48,2.25,-0.77,1.12,0.75,0.3700000000000001,7.0,2.0,5.0,25.0,12.0,13.0,0.14285714285714285,0.5,-0.35714285714285715,0.14285714285714285,0.5,-0.35714285714285715,2.0,0.0,2.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.3333333333333333,0.0,0.3333333333333333,,,,,,,0.0,0.0,0.0
1978-06-24,1978,BRA,ITA,2,1,0.6511627906976745,0.46153846153846156,0.1896243291592129,0.20930232558139536,0.19230769230769232,0.01699463327370304,2.255813953488372,1.4615384615384615,0.7942754919499107,0.9069767441860465,1.1538461538461537,-0.2468694096601073,8.0,7.0,1.0,43.0,26.0,17.0,0.5,0.14285714285714285,0.35714285714285715,0.375,0.14285714285714285,0.23214285714285715,3.0,2.0,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.3333333333333333,,,,,,,,0.0,0.0,0.0
1978-06-24,1978,ITA,BRA,0,1,0.46153846153846156,0.6511627906976745,-0.1896243291592129,0.19230769230769232,0.20930232558139536,-0.01699463327370304,1.4615384615384615,2.255813953488372,-0.7942754919499107,1.1538461538461537,0.9069767441860465,0.2468694096601073,7.0,8.0,-1.0,26.0,43.0,-17.0,0.14285714285714285,0.5,-0.35714285714285715,0.14285714285714285,0.375,-0.23214285714285715,2.0,3.0,-1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.3333333333333333,,,,,,,,,0.0,0.0,0.0
1978-06-25,1978,ARG,NED,2,1,0.4090909090909091,0.6153846153846154,-0.2062937062937063,0.22727272727272727,0.23076923076923078,-0.003496503496503517,1.4545454545454546,2.230769230769231,-0.7762237762237763,1.3636363636363635,0.7692307692307693,0.5944055944055943,5.0,2.0,3.0,22.0,13.0,9.0,0.0,0.5,-0.5,0.0,0.5,-0.5,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,1.0,0.0,1.0
1978-06-25,1978,NED,ARG,0,1,0.6153846153846154,0.4090909090909091,0.2062937062937063,0.23076923076923078,0.22727272727272727,0.003496503496503517,2.230769230769231,1.4545454545454546,0.7762237762237763,0.7692307692307693,1.3636363636363635,-0.5944055944055943,2.0,5.0,-3.0,13.0,22.0,-9.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,1.0,-1.0
1982-06-13,1982,ARG,BEL,0,0,0.43478260869565216,0.2,0.23478260869565215,0.21739130434782608,0.2,0.01739130434782607,1.5217391304347827,1.8,-0.27826086956521734,1.3478260869565217,2.6,-1.2521739130434784,5.0,2.0,3.0,23.0,5.0,18.0,0.2,0.0,0.2,0.2,0.0,0.2,1.0,0.0,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.3333333333333333,,,,,,,,0.0,0.0,0.0
1982-06-13,1982,BEL,ARG,2,0,0.2,0.43478260869565216,-0.23478260869565215,0.2,0.21739130434782608,-0.01739130434782607,1.8,1.5217391304347827,0.27826086956521734,2.6,1.3478260869565217,1.2521739130434784,2.0,5.0,-3.0,5.0,23.0,-18.0,0.0,0.2,-0.2,0.0,0.2,-0.2,0.0,1.0,-1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.3333333333333333,,,,,,,,,0.0,0.0,0.0
1982-06-14,1982,ITA,POL,1,0,0.4444444444444444,0.6923076923076923,-0.24786324786324787,0.18518518518518517,0.07692307692307693,0.10826210826210825,1.4444444444444444,1.6923076923076923,-0.24786324786324787,1.1851851851851851,0.8461538461538461,0.339031339031339,7.0,2.0,5.0,27.0,13.0,14.0,0.2857142857142857,0.5,-0.2142857142857143,0.14285714285714285,0.0,0.14285714285714285,2.0,0.0,2.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.2857142857142857,,,,,,,,,0.0,0.0,0.0
1982-06-14,1982,POL,ITA,1,0,0.6923076923076923,0.4444444444444444,0.24786324786324787,0.07692307692307693,0.18518518518518517,-0.10826210826210825,1.6923076923076923,1.4444444444444444,0.24786324786324787,0.8461538461538461,1.1851851851851851,-0.339031339031339,2.0,7.0,-5.0,13.0,27.0,-14.0,0.5,0.2857142857142857,0.2142857142857143,0.0,0.14285714285714285,-0.14285714285714285,0.0,2.0,-2.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.2857142857142857,,,,,,,,0.0,0.0,0.0
1982-06-14,1982,BRA,URS,2,0,0.6590909090909091,0.5263157894736842,0.13277511961722488,0.20454545454545456,0.15789473684210525,0.046650717703349304,2.25,1.5789473684210527,0.6710526315789473,0.9090909090909091,1.105263157894737,-0.1961722488038279,8.0,4.0,4.0,44.0,19.0,25.0,0.625,0.25,0.375,0.375,0.0,0.375,3.0,0.0,3.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.375,,,,,,,,0.0,0.0,0.0
1982-06-14,1982,URS,BRA,0,0,0.5263157894736842,0.6590909090909091,-0.13277511961722488,0.15789473684210525,0.20454545454545456,-0.046650717703349304,1.5789473684210527,2.25,-0.6710526315789473,1.105263157894737,0.9090909090909091,0.1961722488038279,4.0,8.0,-4.0,19.0,44.0,-25.0,0.25,0.625,-0.375,0.0,0.375,-0.375,0.0,3.0,-3.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.375,,,,,,,,,0.0,0.0,0.0
1982-06-15,1982,PER,CMR,1,0,0.4,,,0.1,,,1.6,,,2.1,,,2.0,0.0,2.0,10.0,0.0,10.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.45454545454545453,,0.0,0.0,0.0
1982-06-15,1982,CMR,PER,1,0,,0.4,,,0.1,,,1.6,,,2.1,,0.0,2.0,-2.0,0.0,10.0,-10.0,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.45454545454545453,,,0.0,0.0,0.0
1982-06-15,1982,SCO,NZL,2,0,0.18181818181818182,,,0.36363636363636365,,,1.0909090909090908,,,1.9090909090909092,,,4.0,0.0,4.0,11.0,0.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1982-06-15,1982,NZL,SCO,0,0,,0.18181818181818182,,,0.36363636363636365,,,1.0909090909090908,,,1.9090909090909092,,0.0,4.0,-4.0,0.0,11.0,-11.0,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1982-06-15,1982,HUN,SLV,2,0,0.45,0.0,0.45,0.1,0.0,0.1,2.65,0.0,2.65,1.65,3.0,-1.35,5.0,1.0,4.0,20.0,3.0,17.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0
1982-06-15,1982,SLV,HUN,0,0,0.0,0.45,-0.45,0.0,0.1,-0.1,0.0,2.65,-2.65,3.0,1.65,1.35,1.0,5.0,-4.0,3.0,20.0,-17.0,0.0,0.2,-0.2,0.0,0.2,-0.2,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0
1982-06-16,1982,ENG,FRA,2,0,0.4166666666666667,0.42857142857142855,-0.011904761904761862,0.25,0.07142857142857142,0.17857142857142858,1.4166666666666667,2.357142857142857,-0.9404761904761905,1.1666666666666667,2.0,-0.8333333333333333,6.0,4.0,2.0,24.0,14.0,10.0,0.16666666666666666,0.25,-0.08333333333333334,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.4,0.0,0.4,,,,,,,0.0,0.0,0.0
1982-06-16,1982,FRA,ENG,0,0,0.42857142857142855,0.4166666666666667,0.011904761904761862,0.07142857142857142,0.25,-0.17857142857142858,2.357142857142857,1.4166666666666667,0.9404761904761905,2.0,1.1666666666666667,0.8333333333333333,4.0,6.0,-2.0,14.0,24.0,-10.0,0.25,0.16666666666666666,0.08333333333333334,0.0,0.16666666666666666,-0.16666666666666666,0.0,1.0,-1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.4,-0.4,,,,,,,0.0,0.0,0.0
1982-06-16,1982,GER,ALG,0,0,0.6097560975609756,,,0.1951219512195122,,,2.341463414634146,,,1.3414634146341464,,,7.0,0.0,7.0,41.0,0.0,41.0,0.7142857142857143,,,0.42857142857142855,,,2.0,0.0,2.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4,,0.0,0.0,0.0
1982-06-16,1982,ESP,HON,1,0,0.4,,,0.13333333333333333,,,1.2,,,1.4666666666666666,,,4.0,0.0,4.0,15.0,0.0,15.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.2,,,,,,,,,1.0,0.0,1.0
1982-06-16,1982,HON,ESP,1,0,,0.4,,,0.13333333333333333,,,1.2,,,1.4666666666666666,,0.0,4.0,-4.0,0.0,15.0,-15.0,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.2,,,,,,,,0.0,1.0,-1.0
1982-06-16,1982,ALG,GER,2,0,,0.6097560975609756,,,0.1951219512195122,,,2.341463414634146,,,1.3414634146341464,,0.0,7.0,-7.0,0.0,41.0,-41.0,,0.7142857142857143,,,0.42857142857142855,,0.0,2.0,-2.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.4,,,0.0,0.0,0.0
1982-06-17,1982,YUG,NIR,1,0,0.36363636363636365,0.4,-0.036363636363636376,0.22727272727272727,0.2,0.027272727272727254,1.7272727272727273,1.2,0.5272727272727273,1.2272727272727273,2.0,-0.7727272727272727,5.0,1.0,4.0,22.0,5.0,17.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.2857142857142857,,,,,,,,,0.0,0.0,0.0
1982-06-17,1982,NIR,YUG,1,0,0.4,0.36363636363636365,0.036363636363636376,0.2,0.22727272727272727,-0.027272727272727254,1.2,1.7272727272727273,-0.5272727272727273,2.0,1.2272727272727273,0.7727272727272727,1.0,5.0,-4.0,5.0,22.0,-17.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.2857142857142857,,,,,,,,0.0,0.0,0.0
1982-06-17,1982,CZE,KUW,1,0,0.26666666666666666,,,0.13333333333333333,,,1.2,,,1.8,,,4.0,0.0,4.0,15.0,0.0,15.0,0.25,,,0.25,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1982-06-17,1982,KUW,CZE,1,0,,0.26666666666666666,,,0.13333333333333333,,,1.2,,,1.8,,0.0,4.0,-4.0,0.0,15.0,-15.0,,0.25,,,0.25,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1982-06-17,1982,CHL,AUT,0,0,0.3333333333333333,0.5,-0.16666666666666669,0.2,0.07142857142857142,0.1285714285714286,1.2,1.8571428571428572,-0.6571428571428573,1.4,2.0714285714285716,-0.6714285714285717,4.0,3.0,1.0,15.0,14.0,1.0,0.25,0.3333333333333333,-0.08333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1982-06-17,1982,AUT,CHL,2,0,0.5,0.3333333333333333,0.16666666666666669,0.07142857142857142,0.2,-0.1285714285714286,1.8571428571428572,1.2,0.6571428571428573,2.0714285714285716,1.4,0.6714285714285717,3.0,4.0,-1.0,14.0,15.0,-1.0,0.3333333333333333,0.25,0.08333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1982-06-18,1982,ITA,PER,1,0,0.42857142857142855,0.36363636363636365,0.0649350649350649,0.21428571428571427,0.18181818181818182,0.03246753246753245,1.3928571428571428,1.4545454545454546,-0.06168831168831179,1.1428571428571428,1.9090909090909092,-0.7662337662337664,8.0,3.0,5.0,28.0,11.0,17.0,0.25,0.0,0.25,0.125,0.0,0.125,2.0,0.0,2.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.2857142857142857,,,,,,,,,0.0,0.0,0.0
1982-06-18,1982,PER,ITA,1,0,0.36363636363636365,0.42857142857142855,-0.0649350649350649,0.18181818181818182,0.21428571428571427,-0.03246753246753245,1.4545454545454546,1.3928571428571428,0.06168831168831179,1.9090909090909092,1.1428571428571428,0.7662337662337664,3.0,8.0,-5.0,11.0,28.0,-17.0,0.0,0.25,-0.25,0.0,0.125,-0.125,0.0,2.0,-2.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.2857142857142857,,,,,,,,0.0,0.0,0.0
1982-06-18,1982,BRA,SCO,2,0,0.6666666666666666,0.25,0.41666666666666663,0.2,0.3333333333333333,-0.1333333333333333,2.2444444444444445,1.4166666666666667,0.8277777777777777,0.9111111111111111,1.9166666666666667,-1.0055555555555555,9.0,5.0,4.0,45.0,12.0,33.0,0.5555555555555556,0.0,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,3.0,0.0,3.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1982-06-18,1982,SCO,BRA,0,0,0.25,0.6666666666666666,-0.41666666666666663,0.3333333333333333,0.2,0.1333333333333333,1.4166666666666667,2.2444444444444445,-0.8277777777777777,1.9166666666666667,0.9111111111111111,1.0055555555555555,5.0,9.0,-4.0,12.0,45.0,-33.0,0.0,0.5555555555555556,-0.5555555555555556,0.0,0.3333333333333333,-0.3333333333333333,0.0,3.0,-3.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1982-06-18,1982,ARG,HUN,2,0,0.4166666666666667,0.47619047619047616,-0.05952380952380948,0.20833333333333334,0.09523809523809523,0.11309523809523811,1.4583333333333333,3.0,-1.5416666666666667,1.3333333333333333,1.619047619047619,-0.2857142857142858,6.0,6.0,0.0,24.0,21.0,3.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0
1982-06-18,1982,HUN,ARG,0,0,0.47619047619047616,0.4166666666666667,0.05952380952380948,0.09523809523809523,0.20833333333333334,-0.11309523809523811,3.0,1.4583333333333333,1.5416666666666667,1.619047619047619,1.3333333333333333,0.2857142857142858,6.0,6.0,0.0,21.0,24.0,-3.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,-1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0
1982-06-19,1982,POL,CMR,1,0,0.6428571428571429,0.0,0.6428571428571429,0.14285714285714285,1.0,-0.8571428571428572,1.5714285714285714,0.0,1.5714285714285714,0.7857142857142857,0.0,0.7857142857142857,3.0,1.0,2.0,14.0,1.0,13.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.45454545454545453,,0.0,0.0,0.0
1982-06-19,1982,CMR,POL,1,0,0.0,0.6428571428571429,-0.6428571428571429,1.0,0.14285714285714285,0.8571428571428572,0.0,1.5714285714285714,-1.5714285714285714,0.0,0.7857142857142857,-0.7857142857142857,1.0,3.0,-2.0,1.0,14.0,-13.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.45454545454545453,,,0.0,0.0,0.0
1982-06-19,1982,URS,NZL,2,0,0.5,0.0,0.5,0.15,0.0,0.15,1.55,2.0,-0.44999999999999996,1.15,5.0,-3.85,5.0,1.0,4.0,20.0,1.0,19.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.375,,,,,,,,,0.0,0.0,0.0
1982-06-19,1982,NZL,URS,0,0,0.0,0.5,-0.5,0.0,0.15,-0.15,2.0,1.55,0.44999999999999996,5.0,1.15,3.85,1.0,5.0,-4.0,1.0,20.0,-19.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.375,,,,,,,,0.0,0.0,0.0
1982-06-19,1982,BEL,SLV,2,0,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,1.6666666666666667,0.25,1.4166666666666667,2.1666666666666665,4.75,-2.5833333333333335,3.0,2.0,1.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.3333333333333333,,,,,,,,,0.0,0.0,0.0
